zip,lat,lng,city,country_code,tz_id,state,state_code
99125,46.9364,-117.723,Endicott,US,America/Los_Angeles,Washington,WA
98266,48.9533,-122.1283,"Maple Falls",US,America/Los_Angeles,Washington,WA
99329,46.1408,-118.1531,Dixie,US,America/Los_Angeles,Washington,WA
99167,48.4062,-118.1249,Rice,US,America/Los_Angeles,Washington,WA
99110,48.0071,-117.5579,Clayton,US,America/Los_Angeles,Washington,WA
99027,47.7027,-117.1121,"Otis Orchards",US,America/Los_Angeles,Washington,WA
99014,47.5599,-117.5958,"Four Lakes",US,America/Los_Angeles,Washington,WA
98284,48.5274,-122.2329,"Sedro Woolley",US,America/Los_Angeles,Washington,WA
98235,48.4701,-122.2388,Clearlake,US,America/Los_Angeles,Washington,WA
98245,48.6968,-122.9055,Eastsound,US,America/Los_Angeles,Washington,WA
98396,47.1095,-122.037,Wilkeson,US,America/Los_Angeles,Washington,WA
98304,46.7531,-121.9898,Ashford,US,America/Los_Angeles,Washington,WA
98554,46.5614,-123.5479,Lebam,US,America/Los_Angeles,Washington,WA
98846,48.034,-119.9785,Pateros,US,America/Los_Angeles,Washington,WA
99185,47.741,-118.7063,Wilbur,US,America/Los_Angeles,Washington,WA
99008,47.5379,-117.9071,Edwall,US,America/Los_Angeles,Washington,WA
98544,46.7423,-123.0271,Galvin,US,America/Los_Angeles,Washington,WA
98628,45.8171,-121.1526,Klickitat,US,America/Los_Angeles,Washington,WA
98943,47.1886,-120.9537,"South Cle Elum",US,America/Los_Angeles,Washington,WA
98384,47.5218,-122.5396,"South Colby",US,America/Los_Angeles,Washington,WA
98490,47.2061,-122.4822,Tacoma,US,America/Los_Angeles,Washington,WA
98190,47.6062,-122.3321,Seattle,US,America/Los_Angeles,Washington,WA
98166,47.4511,-122.353,Seattle,US,America/Los_Angeles,Washington,WA
98145,47.6062,-122.3321,Seattle,US,America/Los_Angeles,Washington,WA
98058,47.4465,-122.1216,Renton,US,America/Los_Angeles,Washington,WA
98310,47.6019,-122.6299,Bremerton,US,America/Los_Angeles,Washington,WA
98073,47.674,-122.1215,Redmond,US,America/Los_Angeles,Washington,WA
98037,47.8392,-122.2855,Lynnwood,US,America/Los_Angeles,Washington,WA
98228,48.7596,-122.4882,Bellingham,US,America/Los_Angeles,Washington,WA
98953,46.4158,-120.2662,Zillah,US,America/Los_Angeles,Washington,WA
98508,47.0379,-122.9007,Olympia,US,America/Los_Angeles,Washington,WA
98640,46.5029,-124.0436,"Ocean Park",US,America/Los_Angeles,Washington,WA
98270,48.0656,-122.1562,Marysville,US,America/Los_Angeles,Washington,WA
98907,46.6288,-120.574,Yakima,US,America/Los_Angeles,Washington,WA
98579,46.8193,-123.0406,Rochester,US,America/Los_Angeles,Washington,WA
98338,47.0246,-122.2936,Graham,US,America/Los_Angeles,Washington,WA
98373,47.1284,-122.3219,Puyallup,US,America/Los_Angeles,Washington,WA
98346,47.8108,-122.5255,Kingston,US,America/Los_Angeles,Washington,WA
98356,46.5581,-122.2496,Morton,US,America/Los_Angeles,Washington,WA
99251,47.6536,-117.4317,Spokane,US,America/Los_Angeles,Washington,WA
99214,47.6536,-117.4317,Spokane,US,America/Los_Angeles,Washington,WA
98294,47.8589,-121.7369,Sultan,US,America/Los_Angeles,Washington,WA
98014,47.638,-121.9111,Carnation,US,America/Los_Angeles,Washington,WA
98207,47.979,-122.2021,Everett,US,America/Los_Angeles,Washington,WA
98812,48.1206,-119.772,Brewster,US,America/Los_Angeles,Washington,WA
98042,47.368,-122.1206,Kent,US,America/Los_Angeles,Washington,WA
99157,48.9247,-117.7931,Northport,US,America/Los_Angeles,Washington,WA
99026,47.8019,-117.5894,"Nine Mile Falls",US,America/Los_Angeles,Washington,WA
99012,47.3987,-117.1921,Fairfield,US,America/Los_Angeles,Washington,WA
98293,47.8703,-121.7685,Startup,US,America/Los_Angeles,Washington,WA
98259,48.152,-122.2074,"North Lakewood",US,America/Los_Angeles,Washington,WA
98283,48.4704,-121.5554,Rockport,US,America/Los_Angeles,Washington,WA
98243,48.6201,-122.9999,"Deer Harbor",US,America/Los_Angeles,Washington,WA
98303,47.1563,-122.7067,"Anderson Island",US,America/Los_Angeles,Washington,WA
98638,46.3528,-123.8044,Naselle,US,America/Los_Angeles,Washington,WA
98527,46.6315,-123.9549,"Bay Center",US,America/Los_Angeles,Washington,WA
98592,47.3368,-123.075,Union,US,America/Los_Angeles,Washington,WA
99159,47.3395,-118.6983,Odessa,US,America/Los_Angeles,Washington,WA
98542,46.53,-122.724,Ethel,US,America/Los_Angeles,Washington,WA
98355,46.7096,-122.1861,Mineral,US,America/Los_Angeles,Washington,WA
98623,45.8076,-121.4877,Husum,US,America/Los_Angeles,Washington,WA
98941,47.2233,-121.0025,Roslyn,US,America/Los_Angeles,Washington,WA
98345,47.698,-122.6255,Keyport,US,America/Los_Angeles,Washington,WA
98013,47.389,-122.4607,Burton,US,America/Los_Angeles,Washington,WA
98844,48.9397,-119.4032,Oroville,US,America/Los_Angeles,Washington,WA
98481,47.2529,-122.4443,Tacoma,US,America/Los_Angeles,Washington,WA
98188,47.4483,-122.2731,Seattle,US,America/Los_Angeles,Washington,WA
98165,47.7161,-122.3004,Seattle,US,America/Los_Angeles,Washington,WA
98144,47.5846,-122.3005,Seattle,US,America/Los_Angeles,Washington,WA
98057,47.4714,-122.2203,Renton,US,America/Los_Angeles,Washington,WA
98072,47.7684,-122.1271,Woodinville,US,America/Los_Angeles,Washington,WA
98036,47.8049,-122.2855,Lynnwood,US,America/Los_Angeles,Washington,WA
98335,47.3002,-122.6084,"Gig Harbor",US,America/Los_Angeles,Washington,WA
99324,46.0471,-118.4093,"College Place",US,America/Los_Angeles,Washington,WA
98041,47.7623,-122.2054,Bothell,US,America/Los_Angeles,Washington,WA
98110,47.6478,-122.538,"Bainbridge Island",US,America/Los_Angeles,Washington,WA
98227,48.7596,-122.4882,Bellingham,US,America/Los_Angeles,Washington,WA
98002,47.305,-122.2067,Auburn,US,America/Los_Angeles,Washington,WA
99164,46.7313,-117.1796,Pullman,US,America/Los_Angeles,Washington,WA
98507,47.0379,-122.9007,Olympia,US,America/Los_Angeles,Washington,WA
98935,46.2121,-120.0151,Mabton,US,America/Los_Angeles,Washington,WA
99109,48.2876,-117.7754,Chewelah,US,America/Los_Angeles,Washington,WA
98233,48.4786,-122.3345,Burlington,US,America/Los_Angeles,Washington,WA
98904,46.5645,-120.6947,Yakima,US,America/Los_Angeles,Washington,WA
98395,47.379,-122.6426,Wauna,US,America/Los_Angeles,Washington,WA
98372,47.2042,-122.2734,Puyallup,US,America/Los_Angeles,Washington,WA
98383,47.6621,-122.6981,Silverdale,US,America/Los_Angeles,Washington,WA
98596,46.494,-122.9158,Winlock,US,America/Los_Angeles,Washington,WA
82723,43.999,-104.4226,Osage,US,America/Denver,Wyoming,WY
25875,37.6033,-81.54,"Mc Graws",US,America/New_York,"West Virginia",WV
24845,37.5221,-81.8043,"Ikes Fork",US,America/New_York,"West Virginia",WV
26138,39.0338,-81.1775,Brohard,US,America/New_York,"West Virginia",WV
26162,39.5798,-80.7762,"Porters Falls",US,America/New_York,"West Virginia",WV
26203,38.5419,-80.5742,Erbacon,US,America/New_York,"West Virginia",WV
25517,38.1321,-82.4183,Genoa,US,America/New_York,"West Virginia",WV
26219,38.8993,-80.2269,Frenchton,US,America/New_York,"West Virginia",WV
26292,39.1505,-79.503,Thomas,US,America/New_York,"West Virginia",WV
26347,39.2665,-80.132,Flemington,US,America/New_York,"West Virginia",WV
24935,37.5608,-80.8111,"Forest Hill",US,America/New_York,"West Virginia",WV
26294,38.5315,-80.0343,"Valley Head",US,America/New_York,"West Virginia",WV
26268,38.7534,-79.8147,Glady,US,America/New_York,"West Virginia",WV
26187,39.3824,-81.4566,Williamstown,US,America/New_York,"West Virginia",WV
26415,39.2791,-81.0019,Pennsboro,US,America/New_York,"West Virginia",WV
54927,44.1031,-88.6539,"Butte Des Morts",US,America/Chicago,Wisconsin,WI
54967,44.131,-88.9836,"Poy Sippi",US,America/Chicago,Wisconsin,WI
54962,44.4268,-88.9932,Ogdensburg,US,America/Chicago,Wisconsin,WI
53127,42.9601,-88.3745,"Genesee Depot",US,America/Chicago,Wisconsin,WI
54554,46.0645,-89.0815,Phelps,US,America/Chicago,Wisconsin,WI
54658,43.6912,-91.1919,Stoddard,US,America/Chicago,Wisconsin,WI
53023,43.7666,-88.1049,Glenbeulah,US,America/Chicago,Wisconsin,WI
54450,45.0062,-89.0474,Mattoon,US,America/Chicago,Wisconsin,WI
54896,45.8327,-91.0144,Winter,US,America/Chicago,Wisconsin,WI
53578,43.2956,-89.7452,"Prairie Du Sac",US,America/Chicago,Wisconsin,WI
54530,45.5241,-90.7114,Hawkins,US,America/Chicago,Wisconsin,WI
53556,43.2208,-90.2352,"Lone Rock",US,America/Chicago,Wisconsin,WI
54010,44.7348,-92.4655,"East Ellsworth",US,America/Chicago,Wisconsin,WI
54131,44.4163,-88.4649,Freedom,US,America/Chicago,Wisconsin,WI
54531,45.7745,-89.7478,Hazelhurst,US,America/Chicago,Wisconsin,WI
54141,44.7175,-88.0093,"Little Suamico",US,America/Chicago,Wisconsin,WI
24874,37.584,-81.5336,Pineville,US,America/New_York,"West Virginia",WV
26106,39.2183,-81.4979,Parkersburg,US,America/New_York,"West Virginia",WV
99228,47.6536,-117.4317,Spokane,US,America/Los_Angeles,Washington,WA
98029,47.5585,-122.0055,Issaquah,US,America/Los_Angeles,Washington,WA
98206,47.8599,-122.2848,Everett,US,America/Los_Angeles,Washington,WA
98576,46.8829,-122.6795,Rainier,US,America/Los_Angeles,Washington,WA
99102,46.792,-117.2503,Albion,US,America/Los_Angeles,Washington,WA
98220,48.6752,-122.1914,Acme,US,America/Los_Angeles,Washington,WA
98643,46.3071,-123.6571,Rosburg,US,America/Los_Angeles,Washington,WA
98530,46.7982,-122.8718,Bucoda,US,America/Los_Angeles,Washington,WA
99034,47.8941,-117.7536,Tumtum,US,America/Los_Angeles,Washington,WA
99039,47.3427,-117.228,Waverly,US,America/Los_Angeles,Washington,WA
98267,48.4435,-121.3163,Marblemount,US,America/Los_Angeles,Washington,WA
98297,48.6876,-123.0369,Waldron,US,America/Los_Angeles,Washington,WA
98558,46.9348,-122.5565,Mckenna,US,America/Los_Angeles,Washington,WA
98438,47.2258,-122.469,"Mcchord Afb",US,America/Los_Angeles,Washington,WA
98330,46.7777,-122.2023,Elbe,US,America/Los_Angeles,Washington,WA
99153,48.8597,-117.3633,"Metaline Falls",US,America/Los_Angeles,Washington,WA
98624,46.3142,-124.0282,Ilwaco,US,America/Los_Angeles,Washington,WA
98834,48.1171,-120.0891,Methow,US,America/Los_Angeles,Washington,WA
98560,47.2636,-123.4412,Matlock,US,America/Los_Angeles,Washington,WA
99144,47.3778,-118.5043,Lamona,US,America/Los_Angeles,Washington,WA
98585,46.5491,-122.4757,"Silver Creek",US,America/Los_Angeles,Washington,WA
98533,46.5793,-122.5687,Cinebar,US,America/Los_Angeles,Washington,WA
99322,45.9597,-120.1042,Bickleton,US,America/Los_Angeles,Washington,WA
98224,47.7671,-121.4814,Baring,US,America/Los_Angeles,Washington,WA
98068,47.4452,-121.431,"Snoqualmie Pass",US,America/Los_Angeles,Washington,WA
98926,46.9996,-120.5163,Ellensburg,US,America/Los_Angeles,Washington,WA
98466,47.228,-122.5396,Tacoma,US,America/Los_Angeles,Washington,WA
98178,47.4924,-122.2359,Seattle,US,America/Los_Angeles,Washington,WA
25870,37.6108,-81.5059,Maben,US,America/New_York,"West Virginia",WV
24839,37.563,-81.8136,Hanover,US,America/New_York,"West Virginia",WV
26184,39.3157,-81.3819,Waverly,US,America/New_York,"West Virginia",WV
26581,39.6592,-80.5695,Littleton,US,America/New_York,"West Virginia",WV
25514,38.1335,-82.5541,"Fort Gay",US,America/New_York,"West Virginia",WV
26218,38.8993,-80.2269,"French Creek",US,America/New_York,"West Virginia",WV
26289,39.1179,-79.5637,"Red Creek",US,America/New_York,"West Virginia",WV
25985,37.7599,-80.8716,Sandstone,US,America/New_York,"West Virginia",WV
25286,38.6023,-81.3958,Walton,US,America/New_York,"West Virginia",WV
26293,38.7718,-79.9253,"Valley Bend",US,America/New_York,"West Virginia",WV
26267,38.9243,-80.0904,Ellamore,US,America/New_York,"West Virginia",WV
26105,39.3251,-81.5411,Vienna,US,America/New_York,"West Virginia",WV
25709,38.4192,-82.4452,Huntington,US,America/New_York,"West Virginia",WV
26159,39.6044,-80.9265,"Paden City",US,America/New_York,"West Virginia",WV
24870,37.7407,-81.5831,Oceana,US,America/New_York,"West Virginia",WV
54649,43.9715,-90.3612,Oakdale,US,America/Chicago,Wisconsin,WI
53930,43.6963,-89.4617,Endeavor,US,America/Chicago,Wisconsin,WI
54119,45.6009,-88.1067,Dunbar,US,America/Chicago,Wisconsin,WI
54471,44.9238,-89.4328,Ringle,US,America/Chicago,Wisconsin,WI
54408,45.0088,-89.3578,Aniwa,US,America/Chicago,Wisconsin,WI
54532,45.5472,-89.7154,"Heafford Junction",US,America/Chicago,Wisconsin,WI
54430,45.1562,-88.8837,Elton,US,America/Chicago,Wisconsin,WI
53179,42.5201,-88.1387,Trevor,US,America/Chicago,Wisconsin,WI
53968,43.6285,-90.2394,Wonewoc,US,America/Chicago,Wisconsin,WI
53178,42.9982,-88.6026,Sullivan,US,America/Chicago,Wisconsin,WI
54635,44.4038,-91.0442,Hixton,US,America/Chicago,Wisconsin,WI
53824,42.5236,-90.5393,Sinsinawa,US,America/Chicago,Wisconsin,WI
53518,43.2366,-90.5873,"Blue River",US,America/Chicago,Wisconsin,WI
54936,43.775,-88.4388,"Fond Du Lac",US,America/Chicago,Wisconsin,WI
54734,45.103,-92.1134,Downing,US,America/Chicago,Wisconsin,WI
54842,46.503,-91.8607,Hawthorne,US,America/Chicago,Wisconsin,WI
54211,45.1592,-87.171,Ephraim,US,America/Chicago,Wisconsin,WI
26362,39.1453,-81.0341,Harrisville,US,America/New_York,"West Virginia",WV
98160,47.6062,-122.3321,Seattle,US,America/Los_Angeles,Washington,WA
98009,47.6104,-122.2007,Bellevue,US,America/Los_Angeles,Washington,WA
98337,47.5686,-122.6373,Bremerton,US,America/Los_Angeles,Washington,WA
98053,47.6462,-122.0386,Redmond,US,America/Los_Angeles,Washington,WA
98093,47.311,-122.1138,"Federal Way",US,America/Los_Angeles,Washington,WA
98025,47.4218,-121.9729,Hobart,US,America/Los_Angeles,Washington,WA
98252,48.079,-121.9428,"Granite Falls",US,America/Los_Angeles,Washington,WA
98290,47.8954,-122.0716,Snohomish,US,America/Los_Angeles,Washington,WA
98504,47.0379,-122.9007,Olympia,US,America/Los_Angeles,Washington,WA
98247,48.9045,-122.3325,Everson,US,America/Los_Angeles,Washington,WA
98617,45.6327,-121.1717,Dallesport,US,America/Los_Angeles,Washington,WA
98038,47.3845,-122.0574,"Maple Valley",US,America/Los_Angeles,Washington,WA
98901,46.6021,-120.5059,Yakima,US,America/Los_Angeles,Washington,WA
98390,47.2099,-122.228,Sumner,US,America/Los_Angeles,Washington,WA
98368,48.104,-122.7945,"Port Townsend",US,America/Los_Angeles,Washington,WA
98354,47.2483,-122.3155,Milton,US,America/Los_Angeles,Washington,WA
98370,47.7423,-122.6277,Poulsbo,US,America/Los_Angeles,Washington,WA
99116,48.0379,-118.9419,"Coulee Dam",US,America/Los_Angeles,Washington,WA
99220,47.6536,-117.4317,Spokane,US,America/Los_Angeles,Washington,WA
98020,47.8061,-122.3724,Edmonds,US,America/Los_Angeles,Washington,WA
99006,47.9543,-117.4769,"Deer Park",US,America/Los_Angeles,Washington,WA
99022,47.615,-117.704,"Medical Lake",US,America/Los_Angeles,Washington,WA
99141,48.6364,-118.0548,"Kettle Falls",US,America/Los_Angeles,Washington,WA
98930,46.2538,-119.9157,Grandview,US,America/Los_Angeles,Washington,WA
98201,47.9884,-122.2006,Everett,US,America/Los_Angeles,Washington,WA
98947,46.7063,-120.7473,Tieton,US,America/Los_Angeles,Washington,WA
99333,46.7543,-118.148,Hooper,US,America/Los_Angeles,Washington,WA
99149,47.2288,-117.4727,Malden,US,America/Los_Angeles,Washington,WA
25848,37.7217,-81.429,"Glen Rogers",US,America/New_York,"West Virginia",WV
24869,37.5682,-81.8254,"North Spring",US,America/New_York,"West Virginia",WV
24834,37.5532,-81.6305,Fanrock,US,America/New_York,"West Virginia",WV
26575,39.6917,-80.4746,Hundred,US,America/New_York,"West Virginia",WV
25699,37.9537,-82.3276,Wilsondale,US,America/New_York,"West Virginia",WV
25512,38.1995,-82.3279,"East Lynn",US,America/New_York,"West Virginia",WV
26215,38.7133,-80.388,Cleveland,US,America/New_York,"West Virginia",WV
25979,37.5303,-80.9463,Pipestem,US,America/New_York,"West Virginia",WV
26346,39.2969,-81.0621,Ellenboro,US,America/New_York,"West Virginia",WV
26285,38.9318,-79.9656,Norton,US,America/New_York,"West Virginia",WV
26263,38.9489,-79.4376,Dryfork,US,America/New_York,"West Virginia",WV
26155,39.6588,-80.8565,"New Martinsville",US,America/New_York,"West Virginia",WV
26181,39.2068,-81.6577,Washington,US,America/New_York,"West Virginia",WV
25927,37.8159,-81.1523,Stanaford,US,America/New_York,"West Virginia",WV
25276,38.7897,-81.3303,Spencer,US,America/New_York,"West Virginia",WV
53579,43.3013,-88.8571,Reeseville,US,America/Chicago,Wisconsin,WI
53010,43.6042,-88.2729,Campbellsport,US,America/Chicago,Wisconsin,WI
53595,42.9761,-90.1413,Dodgeville,US,America/Chicago,Wisconsin,WI
53024,43.3231,-87.9521,Grafton,US,America/Chicago,Wisconsin,WI
53039,43.3792,-88.6845,Juneau,US,America/Chicago,Wisconsin,WI
53005,43.0622,-88.098,Brookfield,US,America/Chicago,Wisconsin,WI
53141,42.5847,-87.8212,Kenosha,US,America/Chicago,Wisconsin,WI
53085,43.7266,-87.8242,"Sheboygan Falls",US,America/Chicago,Wisconsin,WI
53507,43.0158,-89.9042,Barneveld,US,America/Chicago,Wisconsin,WI
53189,42.9516,-88.2963,Waukesha,US,America/Chicago,Wisconsin,WI
53058,43.1118,-88.4089,Nashotah,US,America/Chicago,Wisconsin,WI
54914,44.271,-88.4326,Appleton,US,America/Chicago,Wisconsin,WI
54001,45.3486,-92.4014,Amery,US,America/Chicago,Wisconsin,WI
53022,43.2189,-88.1165,Germantown,US,America/Chicago,Wisconsin,WI
54701,44.784,-91.4877,"Eau Claire",US,America/Chicago,Wisconsin,WI
54986,44.1187,-88.7214,Winneconne,US,America/Chicago,Wisconsin,WI
53530,42.6878,-90.1106,Darlington,US,America/Chicago,Wisconsin,WI
26287,39.096,-79.6787,Parsons,US,America/New_York,"West Virginia",WV
99033,47.2271,-117.0819,Tekoa,US,America/Los_Angeles,Washington,WA
98244,48.8018,-122.0918,Deming,US,America/Los_Angeles,Washington,WA
99363,46.0846,-118.9061,Wallula,US,America/Los_Angeles,Washington,WA
98621,46.3535,-123.5888,"Grays River",US,America/Los_Angeles,Washington,WA
99137,48.1333,-118.1525,Hunters,US,America/Los_Angeles,Washington,WA
99013,47.9169,-117.8119,Ford,US,America/Los_Angeles,Washington,WA
99005,47.8411,-117.3759,Colbert,US,America/Los_Angeles,Washington,WA
98287,48.2023,-122.2538,Silvana,US,America/Los_Angeles,Washington,WA
98263,48.5345,-122.0586,Lyman,US,America/Los_Angeles,Washington,WA
98286,48.5578,-122.9837,"Shaw Island",US,America/Los_Angeles,Washington,WA
99152,48.8496,-117.3963,Metaline,US,America/Los_Angeles,Washington,WA
98614,46.2729,-123.9454,Chinook,US,America/Los_Angeles,Washington,WA
98862,48.4756,-120.1805,Winthrop,US,America/Los_Angeles,Washington,WA
98833,48.5977,-120.388,Mazama,US,America/Los_Angeles,Washington,WA
98555,47.5128,-123.0631,Lilliwaup,US,America/Los_Angeles,Washington,WA
99134,47.4555,-118.2778,Harrington,US,America/Los_Angeles,Washington,WA
98582,46.5321,-122.6259,Salkum,US,America/Los_Angeles,Washington,WA
98673,45.6573,-120.9667,Wishram,US,America/Los_Angeles,Washington,WA
98613,45.7032,-120.946,Centerville,US,America/Los_Angeles,Washington,WA
98925,47.233,-121.1772,Easton,US,America/Los_Angeles,Washington,WA
98251,47.8331,-121.6365,"Gold Bar",US,America/Los_Angeles,Washington,WA
98465,47.2491,-122.5273,Tacoma,US,America/Los_Angeles,Washington,WA
98199,47.6488,-122.3964,Seattle,US,America/Los_Angeles,Washington,WA
98177,47.7467,-122.3686,Seattle,US,America/Los_Angeles,Washington,WA
98158,47.4497,-122.3076,Seattle,US,America/Los_Angeles,Washington,WA
98499,47.1677,-122.5024,Lakewood,US,America/Los_Angeles,Washington,WA
98008,47.6115,-122.1162,Bellevue,US,America/Los_Angeles,Washington,WA
98065,47.5293,-121.8225,Snoqualmie,US,America/Los_Angeles,Washington,WA
98024,47.5682,-121.8896,"Fall City",US,America/Los_Angeles,Washington,WA
25845,37.6959,-81.529,"Glen Fork",US,America/New_York,"West Virginia",WV
24867,37.5701,-81.4887,"New Richmond",US,America/New_York,"West Virginia",WV
24827,37.7329,-81.6887,Cyclone,US,America/New_York,"West Virginia",WV
26180,39.1821,-81.3866,Walker,US,America/New_York,"West Virginia",WV
26562,39.6511,-80.4161,Burton,US,America/New_York,"West Virginia",WV
26298,38.4865,-80.3006,Bergoo,US,America/New_York,"West Virginia",WV
25669,37.9389,-82.4624,Crum,US,America/New_York,"West Virginia",WV
25511,38.0231,-82.4315,Dunlow,US,America/New_York,"West Virginia",WV
26210,38.8993,-80.2269,Adrian,US,America/New_York,"West Virginia",WV
26271,39.0748,-79.6303,Hendricks,US,America/New_York,"West Virginia",WV
25978,37.6286,-80.9446,Nimitz,US,America/New_York,"West Virginia",WV
25270,38.8889,-81.4399,Reedy,US,America/New_York,"West Virginia",WV
26337,39.2325,-81.1554,Cairo,US,America/New_York,"West Virginia",WV
26283,39.0964,-79.7896,Montrose,US,America/New_York,"West Virginia",WV
53585,42.5194,-88.7265,Sharon,US,America/Chicago,Wisconsin,WI
53274,43.0389,-87.9065,Milwaukee,US,America/Chicago,Wisconsin,WI
54837,45.6729,-92.3545,Frederic,US,America/Chicago,Wisconsin,WI
53185,42.7632,-88.1974,Waterford,US,America/Chicago,Wisconsin,WI
54770,44.5674,-91.3833,Strum,US,America/Chicago,Wisconsin,WI
53128,42.5323,-88.3485,"Genoa City",US,America/Chicago,Wisconsin,WI
53791,43.0696,-89.4239,Madison,US,America/Chicago,Wisconsin,WI
53778,43.0696,-89.4239,Madison,US,America/Chicago,Wisconsin,WI
54552,45.9363,-90.4246,"Park Falls",US,America/Chicago,Wisconsin,WI
54612,44.2539,-91.4805,Arcadia,US,America/Chicago,Wisconsin,WI
54228,44.2609,-87.6447,Mishicot,US,America/Chicago,Wisconsin,WI
54603,43.8487,-91.2484,"La Crosse",US,America/Chicago,Wisconsin,WI
53130,42.941,-88.0503,"Hales Corners",US,America/Chicago,Wisconsin,WI
53958,43.3938,-89.9559,Reedsburg,US,America/Chicago,Wisconsin,WI
54481,44.5212,-89.5588,"Stevens Point",US,America/Chicago,Wisconsin,WI
54985,44.0706,-88.5178,Winnebago,US,America/Chicago,Wisconsin,WI
26259,38.7534,-79.8147,Dailey,US,America/New_York,"West Virginia",WV
26103,39.2364,-81.5405,Parkersburg,US,America/New_York,"West Virginia",WV
98052,47.6718,-122.1232,Redmond,US,America/Los_Angeles,Washington,WA
98367,47.4707,-122.651,"Port Orchard",US,America/Los_Angeles,Washington,WA
99037,47.6421,-117.1977,Veradale,US,America/Los_Angeles,Washington,WA
98087,47.862,-122.2532,Lynnwood,US,America/Los_Angeles,Washington,WA
98329,47.3786,-122.7,"Gig Harbor",US,America/Los_Angeles,Washington,WA
98012,47.8401,-122.1972,Bothell,US,America/Los_Angeles,Washington,WA
98092,47.2884,-122.098,Auburn,US,America/Los_Angeles,Washington,WA
98944,46.3213,-120.0126,Sunnyside,US,America/Los_Angeles,Washington,WA
98516,47.1126,-122.7794,Olympia,US,America/Los_Angeles,Washington,WA
99021,47.7933,-117.3117,Mead,US,America/Los_Angeles,Washington,WA
98532,46.6382,-122.9658,Chehalis,US,America/Los_Angeles,Washington,WA
98352,47.0662,-122.1132,Sumner,US,America/Los_Angeles,Washington,WA
98503,47.024,-122.7827,Lacey,US,America/Los_Angeles,Washington,WA
99219,47.6536,-117.4317,Spokane,US,America/Los_Angeles,Washington,WA
99209,47.6597,-117.4291,Spokane,US,America/Los_Angeles,Washington,WA
98322,47.4179,-122.631,Burley,US,America/Los_Angeles,Washington,WA
98035,47.3809,-122.2348,Kent,US,America/Los_Angeles,Washington,WA
98365,47.9222,-122.6896,"Port Ludlow",US,America/Los_Angeles,Washington,WA
99143,46.7717,-117.7703,Lacrosse,US,America/Los_Angeles,Washington,WA
99017,47.1887,-117.8755,Lamont,US,America/Los_Angeles,Washington,WA
98240,48.9374,-122.6226,Custer,US,America/Los_Angeles,Washington,WA
99131,48.2685,-118.1136,Gifford,US,America/Los_Angeles,Washington,WA
99036,47.5292,-117.2686,Valleyford,US,America/Los_Angeles,Washington,WA
99020,47.6177,-117.5926,Marshall,US,America/Los_Angeles,Washington,WA
98282,48.1761,-122.521,"Camano Island",US,America/Los_Angeles,Washington,WA
98651,45.7409,-121.5974,Underwood,US,America/Los_Angeles,Washington,WA
98257,48.4093,-122.5313,"La Conner",US,America/Los_Angeles,Washington,WA
73860,36.5858,-98.8487,Waynoka,US,America/Chicago,Oklahoma,OK
25943,37.599,-81.3429,Wyco,US,America/New_York,"West Virginia",WV
25826,37.5729,-81.3565,Corinne,US,America/New_York,"West Virginia",WV
24860,37.6624,-81.607,Matheny,US,America/New_York,"West Virginia",WV
24823,37.6696,-81.7284,"Coal Mountain",US,America/New_York,"West Virginia",WV
26169,39.0798,-81.5713,Rockport,US,America/New_York,"West Virginia",WV
26561,39.5845,-80.5776,"Big Run",US,America/New_York,"West Virginia",WV
26269,39.0821,-79.6453,Hambleton,US,America/New_York,"West Virginia",WV
25977,37.8101,-80.9231,"Meadow Creek",US,America/New_York,"West Virginia",WV
25266,38.606,-81.1623,Newton,US,America/New_York,"West Virginia",WV
26327,39.1365,-80.9337,Berea,US,America/New_York,"West Virginia",WV
26282,38.5517,-80.1224,Monterville,US,America/New_York,"West Virginia",WV
26257,38.9144,-79.9767,Coalton,US,America/New_York,"West Virginia",WV
25570,38.2258,-82.4339,Wayne,US,America/New_York,"West Virginia",WV
26201,38.9755,-80.2407,Buckhannon,US,America/New_York,"West Virginia",WV
26102,39.2183,-81.4979,Parkersburg,US,America/New_York,"West Virginia",WV
54966,44.2091,-89.4559,Plainfield,US,America/Chicago,Wisconsin,WI
53017,43.1998,-88.2406,Colgate,US,America/Chicago,Wisconsin,WI
53195,42.5136,-88.4843,Zenda,US,America/Chicago,Wisconsin,WI
54545,46.1551,-89.8455,"Manitowish Waters",US,America/Chicago,Wisconsin,WI
54652,43.4508,-90.7579,Readstown,US,America/Chicago,Wisconsin,WI
54760,44.4249,-91.2074,"Pigeon Falls",US,America/Chicago,Wisconsin,WI
54490,45.3445,-90.3072,Westboro,US,America/Chicago,Wisconsin,WI
53020,43.8436,-87.9767,"Elkhart Lake",US,America/Chicago,Wisconsin,WI
54416,44.9337,-88.9761,Bowler,US,America/Chicago,Wisconsin,WI
54876,45.8337,-91.5093,"Stone Lake",US,America/Chicago,Wisconsin,WI
53951,43.4106,-89.849,"North Freedom",US,America/Chicago,Wisconsin,WI
53577,43.2927,-90.0558,Plain,US,America/Chicago,Wisconsin,WI
54526,45.4862,-90.8479,"Glen Flora",US,America/Chicago,Wisconsin,WI
53540,43.2233,-90.2915,Gotham,US,America/Chicago,Wisconsin,WI
54537,45.535,-90.591,Kennan,US,America/Chicago,Wisconsin,WI
